ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
57,"If it were me, I probably wouldn't tell, but If I were Becky, I would tell because it could come back to haunt her. She could get fired if the manager finds out and she can't afford to not have a job.",-1.641870822,-1.428689993,RLPS1,Becky,training,268,44,0.8154265880584720,0.8214677572250370,0.7928788065910340,0.6248164176940920,0.43189287185668900,0.27315279841423000,0.37802034616470300,0.5178161263465880,0.4364219009876250
58,"What Becky can do is talk to Jim about what he is doing and how it is causing her problems and it is annoying her. She needs to make sure Jim knows how bad of a problem this is. And if Jim's behavior doesn't change, or if it gets worse, then Becky needs t tell Mark what's going on so he can take care of it.",-0.584296898,-0.484258882,RLPS1,Becky,training,166,69,0.8124771118164060,0.8201178312301640,0.7915045022964480,0.27883657813072200,0.26428067684173600,0.25472041964530900,0.37450462579727200,0.3466779589653020,0.2808677554130550
59,I believe that Becky should at least let her boss know about the things Jim has been doing. She should tell him that she wants it to be anonymous.,-1.641870822,-0.484258882,RLPS1,Becky,training,238,29,0.8139876127243040,0.8204818964004520,0.7964122295379640,0.5856496095657350,0.3955308198928830,0.25672855973243700,0.3759794235229490,0.34847378730773900,0.29453161358833300
60,"Have becky talk to the manager and fill him in on what is going on, let the manager know that becky is only doing this because she believes that it is fair...but also advise the manager that Jim is beckys other half of rent so if disciplinary action has t be taken, the manager has to help her find another place to live.",1.39562491,0.460172229,RLPS1,Becky,training,356,64,0.8211932182312010,0.8230872750282290,0.8058178424835210,0.0,0.0,0.23434284329414400,0.3780173659324650,0.3085784316062930,0.29700967669487
61,I think that Becky should go to Mark and let him know what Jim is doing. Have Becky tell Mark her entire story. Mark will hopefully talk to Jim and give him a second chance because Becky needs Jim to have a job.,-0.123122956,-0.484258882,RLPS1,Becky,training,125,43,0.8112914562225340,0.8140329718589780,0.7869870066642760,0.26030024886131300,0.27887365221977200,0.28286752104759200,0.36654213070869400,0.3143266439437870,0.26678088307380700
62,Talk to Jim about his behavior and tell him to change or else Mark will find out. Tell him that you do not want to take sides but be sure to be clear that he needs to stop stealing the pizza in order to keep his job.,-0.353709927,-0.743086137,RLPS1,Becky,training,154,47,0.8094789981842040,0.8180041909217830,0.7905339002609250,0.42028331756591800,0.341597318649292,0.24934063851833300,0.36298757791519200,0.22057676315307600,0.31139829754829400
63,First I would talk to Jim about the situation and tell him that I feel uncomfortable about what he is doing.  I would tell Jim that he either needed to pay for the pizzas and stop stealing from the pizzeria or I would tell the owner.,-0.353709927,-0.337448988,RLPS1,Becky,training,315,46,0.8164559602737430,0.820452868938446,0.7982516884803770,0.3375272750854490,0.3056076765060430,0.24793235957622500,0.3795245885849000,0.2749735116958620,0.35372456908226000
64,tell jim he cant do that any more or she will turn him in and find a new room mate.,-1.641870822,0.16655244,RLPS1,Becky,training,322,20,0.8171349167823790,0.8246793746948240,0.7947539687156680,0.0,0.0,0.23556426167488100,0.36535340547561600,0.4171781539916990,0.3897901773452760
65,"Becky should tell her boss about the problems Jim is causing. Jim is a good friend but she doesn't want to jeporadize her own job. If her boss finds out what has been going on and that Becky let it happen, he may place some blame on her as well. Yes, Jim ould lose his job but she can either help him find a new job or she can find a new roommate. She can tell her boss to make sure Jim doesn't know that Becky was the one who ""told on him."" To ensure her friend ship with Jim. She can also help Jim find a newjob and tell him that he can find a better one anyways.",1.165037939,0.460172229,RLPS1,Becky,training,221,121,0.8127070069313050,0.8145758509635930,0.7960174083709720,0.37696409225463900,0.3238162398338320,0.26341482996940600,0.37513914704322800,0.2737470865249630,0.2742668688297270
66,"If I were Backy, I would first sit down with Jim and tell him he needs t stop doing what he has been doing (stealing). I would then tell him he needs to admit to Mark about the pizzas he stole and if he doesn't, then I will. Once I talked to Jim I would svise him to start looking for another job so he can still pay his portion of the rent. At the same time, I would be looking for a new roommate, a back up roommate, just in case.",3.9719467,0.460172229,RLPS1,Becky,training,286,93,0.8194659352302550,0.8235393166542050,0.8089310526847840,0.47981998324394200,0.3845641613006590,0.25566384196281400,0.3797481954097750,0.27005863189697300,0.3117571175098420
67,becky decided to talk to her roommate/friend about di problem he is causing on their friendship and at work. jim thought about it and values his friendship with becky more so he paid for the pizza he took back home for the party he was hosting and helped round more at work.,-1.641870822,-0.764225588,RLPS1,Becky,training,210,53,0.8225795030593870,0.8189297914505010,0.8029667139053350,0.3673441410064700,0.42793744802475000,0.25406739115715000,0.38391825556755100,0.3692705035209660,0.35882657766342200
68,If I were Becky I would first confront Jim about it and tell him to stop and if the behavior continued I would have to tell the owner because it could cause me to lose my job also.,-0.353709927,-0.484258882,RLPS1,Becky,training,212,38,0.8152494430541990,0.8252208828926090,0.7917616367340090,0.0,0.0,0.2437557727098470,0.37607190012931800,0.3272130489349370,0.29458263516426100
69,Add the cost of the pizzas Jim made to his portion of the rent.,-1.411283851,1.223000911,RLPS1,Becky,training,194,14,0.8196975588798520,0.8142737746238710,0.7452847957611080,0.0,0.0,0.246795192360878,0.3521701693534850,0.493686318397522,0.5678712129592900
70,"She should speak to JIm in private and inform him that his behavior could lead to them both losing their jobs. She should try to scare him with the idea that if they are both not finacially stable, they could lose their apartment.",1.39562491,-0.743086137,RLPS1,Becky,training,213,43,0.8183148503303530,0.8247785568237310,0.8026189208030700,0.4062232971191410,0.3487725257873540,0.252725213766098,0.3667232096195220,0.3191272020339970,0.3503134548664090
71,"The first thing Becky should do would be to report the theft to the manager to ensure that he still trusts her, given her past.  If she doesn't confront her boss before her co-worker then she could face losing her job because she gets blamed for somethingshe didn't do.",-0.353709927,-0.743086137,RLPS1,Becky,training,42,52,0.8175257444381710,0.8208832144737240,0.8056410551071170,0.44978654384613000,0.37187737226486200,0.26910918951034500,0.3787273168563840,0.35292506217956500,0.3410106897354130
72,"Becky, should leave a note to her supervisor, tell him what has been happening in the restaurant. Also, Becky could talk to Jim about his behavior in private before going to the supervisor.",-0.353709927,-0.484258882,RLPS1,Becky,training,321,33,0.8142290711402890,0.8149664402008060,0.7908229827880860,0.29039978981018100,0.31644201278686500,0.2958502769470220,0.3941013514995580,0.2670482397079470,0.3048325181007390
73,"I beleive that Becky should go to Jim herself and talk to him. She should tell him that what he is doing is wrong, and make him understand it. Tell him that the only right thing to do is go to Mark and apologize for what he has done, then ask if he can mae up for what he has done. Mark seems understanding and level minded so hopefuly we will take the apology and make Jim work hard. In this solution everyone wins, because Jim will stop stealing and still have a job.",-0.353709927,0.180205522,RLPS1,Becky,training,283,94,0.8172007203102110,0.8255726099014280,0.804592490196228,0.5230150818824770,0.44380268454551700,0.26345616579055800,0.37242549657821700,0.2448561191558840,0.27152585983276400
